drugbank_id,id,type,action,uniprot_id,entrez_id,gene_symbol,atc_concept_id
DB00717,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21602492
DB00717,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21602553
DB00717,BE0003336,enzyme,substrate,P11509,1548,CYP2A6,21602568
DB00717,BE0000557,target,agonist,P06401,5241,PGR,21602478
DB00717,BE0000557,target,agonist,P06401,5241,PGR,21602492
DB00717,BE0000557,target,agonist,P06401,5241,PGR,21602553
DB00717,BE0000557,target,agonist,P06401,5241,PGR,21602568
DB00717,BE0000132,target,agonist,P10275,367,AR,21602478
DB00717,BE0000132,target,agonist,P10275,367,AR,21602492
DB00717,BE0000132,target,agonist,P10275,367,AR,21602553
DB00717,BE0000132,target,agonist,P10275,367,AR,21602568
DB00717,BE0000794,target,agonist,P04150,2908,NR3C1,21602478
DB00717,BE0000794,target,agonist,P04150,2908,NR3C1,21602492
DB00717,BE0000794,target,agonist,P04150,2908,NR3C1,21602553
DB00717,BE0000794,target,agonist,P04150,2908,NR3C1,21602568
DB00718,BE0001066,transporter,substrate,Q4U2R8,9356,SLC22A6,21603167
DB00718,BE0001188,transporter,substrate,O15439,10257,ABCC4,21603167
DB00718,BE0003639,transporter,substrate,O15440,10057,ABCC5,21603167
DB00718,BE0003650,transporter,substrate,O75751,6581,SLC22A3,21603167
DB00718,BE0004477,enzyme,substrate,P54819,204,AK2,21603167
DB00718,BE0004780,enzyme,substrate,P27144,205,AK4,21603167
DB00718,BE0003106,enzyme,substrate,P15531,4830,NME1,21603167
DB00718,BE0003281,enzyme,substrate,P22392,4831,NME2,21603167
DB00718,BE0003281,enzyme,substrate,P22392,654364,NME1-NME2,21603167
DB00719,BE0002638,enzyme,inducer,P08684,1576,CYP3A4,21603511
DB00719,BE0000442,target,antagonist,P35367,3269,HRH1,21603511
DB00720,BE0000262,enzyme,inhibitor,P35354,5743,PTGS2,21604150
DB00722,BE0000221,target,inhibitor,P12821,1636,ACE,21601787
DB00722,BE0000221,target,inhibitor,P12821,1636,ACE,21601805
DB00722,BE0000270,target,inhibitor,P00797,5972,REN,21601787
DB00722,BE0000270,target,inhibitor,P00797,5972,REN,21601805
DB00723,BE0000501,target,agonist,P35348,148,ADRA1A,21600290
DB00723,BE0000575,target,agonist,P35368,147,ADRA1B,21600290
DB00723,BE0000715,target,binder,P25100,146,ADRA1D,21600290
DB00724,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602092
DB00724,BE0000155,target,agonist,Q9NYK1,51284,TLR7,21602092
DB00724,BE0003518,target,agonist,Q9NR97,51311,TLR8,21602092
DB00726,BE0001032,transporter,substrate,P08183,5243,ABCB1,21604693
DB00726,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604693
DB00726,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604693
DB00726,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21604693
DB00727,BE0000133,enzyme,substrate,P05091,217,ALDH2,21600317
DB00727,BE0000556,target,agonist,P16066,4881,NPR1,21600317
DB00728,BE0003648,transporter,substrate,O15245,6580,SLC22A1,21604086
DB00728,BE0003642,transporter,substrate,P46721,6579,SLCO1A2,21604086
DB00728,BE0000738,target,antagonist,Q15822,1135,CHRNA2,21604086
DB00728,BE0000560,target,antagonist,P08172,1129,CHRM2,21604086
DB00728,BE0000311,target,antagonist,P46098,3359,HTR3A,21604086
DB00731,BE0001188,transporter,substrate,O15439,10257,ABCC4,21600791
DB00731,BE0000669,transporter,substrate,P53985,6566,SLC16A1,21600791
DB00731,BE0001018,transporter,inhibitor,P46059,6564,SLC15A1,21600791
DB00731,BE0001134,transporter,inhibitor,Q16348,6565,SLC15A2,21600791
DB00731,BE0001066,transporter,inhibitor,Q4U2R8,9356,SLC22A6,21600791
DB00731,BE0002793,enzyme,substrate,P11712,1559,CYP2C9,21600791
DB00731,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21600791
DB00731,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21600791
DB00731,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21600791
DB00731,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21600791
DB00731,BE0000017,enzyme,substrate,P23219,5742,PTGS1,21600791
DB00731,BE0003538,enzyme,substrate,O60656,54600,UGT1A9,21600791
DB00731,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21600791
DB00731,BE0000207,target,inhibitor,Q09428,6833,ABCC8,21600791
DB00731,BE0000215,target,agonist,P37231,5468,PPARG,21600791
DB00733,BE0000426,target,activator,P22303,43,ACHE,21605233
DB00733,BE0002180,target,activator,P06276,590,BCHE,21605233
DB00734,BE0001032,transporter,substrate,P08183,5243,ABCB1,21604559
DB00734,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604559
DB00734,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21604559
DB00735,BE0000577,target,inhibitor,Q14534,6713,SQLE,21601961
DB00736,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21600100
DB00736,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,40254096
DB00736,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21600100
DB00736,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,40254096
DB00736,BE0000349,target,inhibitor,P20648,495,ATP4A,21600100
DB00736,BE0000349,target,inhibitor,P20648,495,ATP4A,40254096
DB00737,BE0000442,target,antagonist,P35367,3269,HRH1,21603495
DB00737,BE0003848,target,inverse agonist,Q14994,9970,NR1I3,21603495
DB00738,BE0003536,enzyme,substrate,P33261,1557,CYP2C19,21604924
DB00738,BE0003543,enzyme,substrate,P04798,1543,CYP1A1,21604924
DB00738,BE0002363,enzyme,substrate,P10635,1565,CYP2D6,21604924
DB00738,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21604924
DB00738,BE0000421,enzyme,substrate,Q02928,1579,CYP4A11,21604924
DB00740,BE0001067,transporter,substrate,Q9UNQ0,9429,ABCG2,21604842
DB00740,BE0002433,enzyme,substrate,P05177,1544,CYP1A2,21604842
DB00740,BE0003543,enzyme,substrate,P04798,1543,CYP1A1,21604842
DB00740,BE0000197,target,inhibitor,Q14524,6331,SCN5A,21604842
DB00740,BE0000030,target,inducer,Q9UPY5,23657,SLC7A11,21604842
DB00741,BE0000685,carrier,binder,P04278,6462,SHBG,21600654
DB00741,BE0000685,carrier,binder,P04278,6462,SHBG,21601608
DB00741,BE0000685,carrier,binder,P04278,6462,SHBG,21602102
DB00741,BE0000685,carrier,binder,P04278,6462,SHBG,21602146
DB00741,BE0000685,carrier,binder,P04278,6462,SHBG,21602160
DB00741,BE0000685,carrier,binder,P04278,6462,SHBG,21602180
DB00741,BE0000685,carrier,binder,P04278,6462,SHBG,21602737
DB00741,BE0000685,carrier,binder,P04278,6462,SHBG,21603619
DB00741,BE0000685,carrier,binder,P04278,6462,SHBG,21603654
DB00741,BE0000685,carrier,binder,P04278,6462,SHBG,21605166
DB00741,BE0000685,carrier,binder,P04278,6462,SHBG,21605175
DB00741,BE0000209,carrier,binder,P08185,866,SERPINA6,21600654
DB00741,BE0000209,carrier,binder,P08185,866,SERPINA6,21601608
DB00741,BE0000209,carrier,binder,P08185,866,SERPINA6,21602102
DB00741,BE0000209,carrier,binder,P08185,866,SERPINA6,21602146
DB00741,BE0000209,carrier,binder,P08185,866,SERPINA6,21602160
DB00741,BE0000209,carrier,binder,P08185,866,SERPINA6,21602180
DB00741,BE0000209,carrier,binder,P08185,866,SERPINA6,21602737
DB00741,BE0000209,carrier,binder,P08185,866,SERPINA6,21603619
DB00741,BE0000209,carrier,binder,P08185,866,SERPINA6,21603654
DB00741,BE0000209,carrier,binder,P08185,866,SERPINA6,21605166
DB00741,BE0000209,carrier,binder,P08185,866,SERPINA6,21605175
DB00741,BE0001032,transporter,substrate,P08183,5243,ABCB1,21600654
DB00741,BE0001032,transporter,substrate,P08183,5243,ABCB1,21601608
DB00741,BE0001032,transporter,substrate,P08183,5243,ABCB1,21602102
DB00741,BE0001032,transporter,substrate,P08183,5243,ABCB1,21602146
DB00741,BE0001032,transporter,substrate,P08183,5243,ABCB1,21602160
DB00741,BE0001032,transporter,substrate,P08183,5243,ABCB1,21602180
DB00741,BE0001032,transporter,substrate,P08183,5243,ABCB1,21602737
DB00741,BE0001032,transporter,substrate,P08183,5243,ABCB1,21603619
DB00741,BE0001032,transporter,substrate,P08183,5243,ABCB1,21603654
DB00741,BE0001032,transporter,substrate,P08183,5243,ABCB1,21605166
DB00741,BE0001032,transporter,substrate,P08183,5243,ABCB1,21605175
DB00741,BE0003642,transporter,inhibitor,P46721,6579,SLCO1A2,21600654
DB00741,BE0003642,transporter,inhibitor,P46721,6579,SLCO1A2,21601608
DB00741,BE0003642,transporter,inhibitor,P46721,6579,SLCO1A2,21602102
DB00741,BE0003642,transporter,inhibitor,P46721,6579,SLCO1A2,21602146
DB00741,BE0003642,transporter,inhibitor,P46721,6579,SLCO1A2,21602160
DB00741,BE0003642,transporter,inhibitor,P46721,6579,SLCO1A2,21602180
DB00741,BE0003642,transporter,inhibitor,P46721,6579,SLCO1A2,21602737
DB00741,BE0003642,transporter,inhibitor,P46721,6579,SLCO1A2,21603619
DB00741,BE0003642,transporter,inhibitor,P46721,6579,SLCO1A2,21603654
DB00741,BE0003642,transporter,inhibitor,P46721,6579,SLCO1A2,21605166
DB00741,BE0003642,transporter,inhibitor,P46721,6579,SLCO1A2,21605175
DB00741,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21600654
DB00741,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21601608
DB00741,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21602102
DB00741,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21602146
DB00741,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21602160
DB00741,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21602180
DB00741,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21602737
DB00741,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21603619
DB00741,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21603654
DB00741,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21605166
DB00741,BE0003645,transporter,substrate,Q8TCC7,9376,SLC22A8,21605175
DB00741,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21600654
DB00741,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21601608
DB00741,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602102
DB00741,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602146
DB00741,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602160
DB00741,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602180
DB00741,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21602737
DB00741,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603619
DB00741,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21603654
DB00741,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21605166
DB00741,BE0002638,enzyme,substrate,P08684,1576,CYP3A4,21605175
DB00741,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21600654
DB00741,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21601608
DB00741,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21602102
DB00741,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21602146
DB00741,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21602160
DB00741,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21602180
DB00741,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21602737
DB00741,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21603619
DB00741,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21603654
DB00741,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21605166
DB00741,BE0002362,enzyme,substrate,P20815,1577,CYP3A5,21605175
DB00741,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21600654
DB00741,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21601608
DB00741,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21602102
DB00741,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21602146
DB00741,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21602160
DB00741,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21602180
DB00741,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21602737
DB00741,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21603619
DB00741,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21603654
DB00741,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21605166
DB00741,BE0003612,enzyme,substrate,P24462,1551,CYP3A7,21605175
DB00741,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21600654
DB00741,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21601608
DB00741,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21602102
DB00741,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21602146
DB00741,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21602160
DB00741,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21602180
DB00741,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21602737
DB00741,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21603619
DB00741,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21603654
DB00741,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21605166
DB00741,BE0003612,enzyme,substrate,P24462,100861540,CYP3A7-CYP3A51P,21605175
DB00741,BE0000731,enzyme,substrate,P15538,1584,CYP11B1,21600654
DB00741,BE0000731,enzyme,substrate,P15538,1584,CYP11B1,21601608
DB00741,BE0000731,enzyme,substrate,P15538,1584,CYP11B1,21602102
DB00741,BE0000731,enzyme,substrate,P15538,1584,CYP11B1,21602146
DB00741,BE0000731,enzyme,substrate,P15538,1584,CYP11B1,21602160
DB00741,BE0000731,enzyme,substrate,P15538,1584,CYP11B1,21602180
DB00741,BE0000731,enzyme,substrate,P15538,1584,CYP11B1,21602737
DB00741,BE0000731,enzyme,substrate,P15538,1584,CYP11B1,21603619
DB00741,BE0000731,enzyme,substrate,P15538,1584,CYP11B1,21603654
DB00741,BE0000731,enzyme,substrate,P15538,1584,CYP11B1,21605166
DB00741,BE0000731,enzyme,substrate,P15538,1584,CYP11B1,21605175
DB00741,BE0003542,enzyme,substrate,P19099,1585,CYP11B2,21600654
DB00741,BE0003542,enzyme,substrate,P19099,1585,CYP11B2,21601608
DB00741,BE0003542,enzyme,substrate,P19099,1585,CYP11B2,21602102
DB00741,BE0003542,enzyme,substrate,P19099,1585,CYP11B2,21602146
DB00741,BE0003542,enzyme,substrate,P19099,1585,CYP11B2,21602160
DB00741,BE0003542,enzyme,substrate,P19099,1585,CYP11B2,21602180
DB00741,BE0003542,enzyme,substrate,P19099,1585,CYP11B2,21602737
DB00741,BE0003542,enzyme,substrate,P19099,1585,CYP11B2,21603619
DB00741,BE0003542,enzyme,substrate,P19099,1585,CYP11B2,21603654
DB00741,BE0003542,enzyme,substrate,P19099,1585,CYP11B2,21605166
DB00741,BE0003542,enzyme,substrate,P19099,1585,CYP11B2,21605175
DB00741,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21600654
DB00741,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21601608
DB00741,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21602102
DB00741,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21602146
DB00741,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21602160
DB00741,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21602180
DB00741,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21602737
DB00741,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21603619
DB00741,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21603654
DB00741,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21605166
DB00741,BE0002887,enzyme,inducer,P10632,1558,CYP2C8,21605175
DB00741,BE0003610,enzyme,substrate,P51857,6718,AKR1D1,21600654
DB00741,BE0003610,enzyme,substrate,P51857,6718,AKR1D1,21601608
DB00741,BE0003610,enzyme,substrate,P51857,6718,AKR1D1,21602102
DB00741,BE0003610,enzyme,substrate,P51857,6718,AKR1D1,21602146
DB00741,BE0003610,enzyme,substrate,P51857,6718,AKR1D1,21602160
DB00741,BE0003610,enzyme,substrate,P51857,6718,AKR1D1,21602180
DB00741,BE0003610,enzyme,substrate,P51857,6718,AKR1D1,21602737
DB00741,BE0003610,enzyme,substrate,P51857,6718,AKR1D1,21603619
DB00741,BE0003610,enzyme,substrate,P51857,6718,AKR1D1,21603654
DB00741,BE0003610,enzyme,substrate,P51857,6718,AKR1D1,21605166
DB00741,BE0003610,enzyme,substrate,P51857,6718,AKR1D1,21605175
DB00741,BE0000585,enzyme,substrate,P31213,6716,SRD5A2,21600654
DB00741,BE0000585,enzyme,substrate,P31213,6716,SRD5A2,21601608
DB00741,BE0000585,enzyme,substrate,P31213,6716,SRD5A2,21602102
DB00741,BE0000585,enzyme,substrate,P31213,6716,SRD5A2,21602146
DB00741,BE0000585,enzyme,substrate,P31213,6716,SRD5A2,21602160
DB00741,BE0000585,enzyme,substrate,P31213,6716,SRD5A2,21602180
DB00741,BE0000585,enzyme,substrate,P31213,6716,SRD5A2,21602737
DB00741,BE0000585,enzyme,substrate,P31213,6716,SRD5A2,21603619
DB00741,BE0000585,enzyme,substrate,P31213,6716,SRD5A2,21603654
DB00741,BE0000585,enzyme,substrate,P31213,6716,SRD5A2,21605166
DB00741,BE0000585,enzyme,substrate,P31213,6716,SRD5A2,21605175
DB00741,BE0000131,enzyme,substrate,P80365,3291,HSD11B2,21600654
DB00741,BE0000131,enzyme,substrate,P80365,3291,HSD11B2,21601608
DB00741,BE0000131,enzyme,substrate,P80365,3291,HSD11B2,21602102
DB00741,BE0000131,enzyme,substrate,P80365,3291,HSD11B2,21602146
DB00741,BE0000131,enzyme,substrate,P80365,3291,HSD11B2,21602160
DB00741,BE0000131,enzyme,substrate,P80365,3291,HSD11B2,21602180
DB00741,BE0000131,enzyme,substrate,P80365,3291,HSD11B2,21602737
DB00741,BE0000131,enzyme,substrate,P80365,3291,HSD11B2,21603619
DB00741,BE0000131,enzyme,substrate,P80365,3291,HSD11B2,21603654
DB00741,BE0000131,enzyme,substrate,P80365,3291,HSD11B2,21605166
DB00741,BE0000131,enzyme,substrate,P80365,3291,HSD11B2,21605175
DB00741,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21600654
DB00741,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21601608
DB00741,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21602102
DB00741,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21602146
DB00741,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21602160
DB00741,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21602180
DB00741,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21602737
DB00741,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21603619
DB00741,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21603654
DB00741,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21605166
DB00741,BE0000329,enzyme,substrate,P28845,3290,HSD11B1,21605175
DB00741,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21600654
DB00741,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21601608
DB00741,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21602102
DB00741,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21602146
DB00741,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21602160
DB00741,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21602180
DB00741,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21602737
DB00741,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21603619
DB00741,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21603654
DB00741,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21605166
DB00741,BE0003336,enzyme,inducer,P11509,1548,CYP2A6,21605175
DB00741,BE0001111,enzyme,inducer,Q16678,1545,CYP1B1,21600654
DB00741,BE0001111,enzyme,inducer,Q16678,1545,CYP1B1,21601608
DB00741,BE0001111,enzyme,inducer,Q16678,1545,CYP1B1,21602102
DB00741,BE0001111,enzyme,inducer,Q16678,1545,CYP1B1,21602146
DB00741,BE0001111,enzyme,inducer,Q16678,1545,CYP1B1,21602160
DB00741,BE0001111,enzyme,inducer,Q16678,1545,CYP1B1,21602180
DB00741,BE0001111,enzyme,inducer,Q16678,1545,CYP1B1,21602737
DB00741,BE0001111,enzyme,inducer,Q16678,1545,CYP1B1,21603619
DB00741,BE0001111,enzyme,inducer,Q16678,1545,CYP1B1,21603654
DB00741,BE0001111,enzyme,inducer,Q16678,1545,CYP1B1,21605166
DB00741,BE0001111,enzyme,inducer,Q16678,1545,CYP1B1,21605175
DB00741,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21600654
DB00741,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21601608
DB00741,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21602102
DB00741,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21602146
DB00741,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21602160
DB00741,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21602180
DB00741,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21602737
DB00741,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21603619
DB00741,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21603654
DB00741,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21605166
DB00741,BE0003549,enzyme,inducer,P20813,1555,CYP2B6,21605175
DB00741,BE0002793,enzyme,inducer,P11712,1559,CYP2C9,21600654
DB00741,BE0002793,enzyme,inducer,P11712,1559,CYP2C9,21601608
DB00741,BE0002793,enzyme,inducer,P11712,1559,CYP2C9,21602102
DB00741,BE0002793,enzyme,inducer,P11712,1559,CYP2C9,21602146
DB00741,BE0002793,enzyme,inducer,P11712,1559,CYP2C9,21602160
DB00741,BE0002793,enzyme,inducer,P11712,1559,CYP2C9,21602180
DB00741,BE0002793,enzyme,inducer,P11712,1559,CYP2C9,21602737
DB00741,BE0002793,enzyme,inducer,P11712,1559,CYP2C9,21603619
DB00741,BE0002793,enzyme,inducer,P11712,1559,CYP2C9,21603654
DB00741,BE0002793,enzyme,inducer,P11712,1559,CYP2C9,21605166
DB00741,BE0002793,enzyme,inducer,P11712,1559,CYP2C9,21605175
DB00741,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21600654
DB00741,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21601608
DB00741,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21602102
DB00741,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21602146
DB00741,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21602160
DB00741,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21602180
DB00741,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21602737
DB00741,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21603619
DB00741,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21603654
DB00741,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21605166
DB00741,BE0003536,enzyme,inducer,P33261,1557,CYP2C19,21605175
DB00741,BE0000794,target,agonist,P04150,2908,NR3C1,21600654
DB00741,BE0000794,target,agonist,P04150,2908,NR3C1,21601608
DB00741,BE0000794,target,agonist,P04150,2908,NR3C1,21602102
DB00741,BE0000794,target,agonist,P04150,2908,NR3C1,21602146
DB00741,BE0000794,target,agonist,P04150,2908,NR3C1,21602160
DB00741,BE0000794,target,agonist,P04150,2908,NR3C1,21602180
DB00741,BE0000794,target,agonist,P04150,2908,NR3C1,21602737
DB00741,BE0000794,target,agonist,P04150,2908,NR3C1,21603619
DB00741,BE0000794,target,agonist,P04150,2908,NR3C1,21603654
DB00741,BE0000794,target,agonist,P04150,2908,NR3C1,21605166
DB00741,BE0000794,target,agonist,P04150,2908,NR3C1,21605175
DB00741,BE0000422,target,agonist,P04083,301,ANXA1,21600654
DB00741,BE0000422,target,agonist,P04083,301,ANXA1,21601608
DB00741,BE0000422,target,agonist,P04083,301,ANXA1,21602102
