stage,log_lower90,log_ior,permutation
4,-0.0300228896808345,-0.000341202264174889,12
5,-0.0389353072705208,-0.000455145643256216,12
6,-0.048556698140586,-0.000568581979272231,12
7,-0.0588353873952546,-0.000681586033869586,12
1,-1.74515954877759,0.37177030371002,12
2,-1.63537692622724,-0.159977379149202,12
3,-1.96512674971392,-0.702590514557181,12
4,-2.89662231900875,-1.26623858110527,12
5,-4.16832600840259,-1.8313869943297,12
6,-5.56093535642461,-2.38462549980065,12
7,-7.02626456481607,-2.92931151915202,12
1,-0.0287678138844864,-0.000103833066464887,12
2,-0.0285880762218616,0.000114676762501986,12
3,-0.0692747240215789,0.0003357233962058,12
4,-0.1139651416425,0.000562350049778893,12
5,-0.160556629419837,0.000796432116838997,12
6,-0.208342551463652,0.00103572806716201,12
7,-0.256636066018072,0.00127686134705307,12
1,-0.337686634892988,-0.00859694263230004,12
2,-0.184829099878275,0.0806176541216348,12
3,-0.0946156071105158,0.170993968022193,12
4,-0.0532216986489594,0.262830381399842,12
5,-0.0390194679108109,0.356034565298659,12
6,-0.0437911072055115,0.449938045310749,12
7,-0.0663020310099578,0.542643890127835,12
1,-0.00506205655653287,-4.40607452745212e-07,12
2,-0.0044805541128151,4.86577482305961e-07,12
3,-0.00552230431917636,1.43033750976684e-06,12
4,-0.00739874218645638,2.41132192702054e-06,12
5,-0.00959268500351909,3.50107729030214e-06,12
6,-0.0119641847802588,4.8692381402482e-06,12
7,-0.0144997892840619,6.29040420330185e-06,12
1,-0.00514665717275057,-6.77043698260604e-06,12
2,-0.00420147861582207,-2.66697445994168e-06,12
3,-0.0050843761153401,1.49694144191415e-06,12
4,-0.00701419241844405,5.54425845233908e-06,12
5,-0.00927752568726889,9.14880042746091e-06,12
6,-0.0116889520617355,1.25049250740972e-05,12
7,-0.0142102740809618,1.55488579922647e-05,12
1,-0.310169421739578,-0.0338591880147447,12
2,-0.220108204867421,0.0128998577048076,12
3,-0.186112480193276,0.060675499396142,12
4,-0.18894733586071,0.110900376541198,12
5,-0.208090568853447,0.16521327401206,12
6,-0.237055515234017,0.225099068594767,12
7,-0.278000359688287,0.290640249730497,12
1,-0.619066942634711,0.183599013006073,12
2,-0.464660091815609,0.262344295263304,12
3,-0.346588645415058,0.337287777966234,12
4,-0.254952178660739,0.407023799708306,12
5,-0.187842254526455,0.470932182582168,12
6,-0.156343233184116,0.530018403525034,12
7,-0.177875717702865,0.58871174578606,12
1,-0.00962935929125443,-1.41066329657491e-05,12
2,-0.00829820098035179,2.96036954416934e-06,12
3,-0.0106733034812877,2.03759601280495e-05,12
4,-0.0148967847610509,3.85288189832522e-05,12
5,-0.019816851870792,5.76882062954809e-05,12
6,-0.0251180424134507,7.76280052114942e-05,12
7,-0.0307252921662564,9.79167998229613e-05,12
1,-0.137290794171169,-0.00409296816922478,12
2,-0.136044894194081,0.0162964910391787,12
3,-0.242235171681277,0.0367449995402978,12
4,-0.36718277803904,0.0571593156392298,12
5,-0.493542702413056,0.0771622751782624,12
6,-0.617763520621752,0.0965699365162491,12
7,-0.74224235607581,0.115736707227964,12
1,-0.017710144300973,-1.96270198937754e-05,12
2,-0.0154561523315719,2.54803440435936e-06,12
3,-0.0193754626633047,2.52741892401431e-05,12
4,-0.0264632220906176,4.93001028307738e-05,12
5,-0.0347812741513423,7.52179243477258e-05,12
6,-0.043781280980354,0.000102449140743754,12
7,-0.0533203863596407,0.000129466951339197,12
1,-0.0225782201956967,7.99503058868112e-06,12
2,-0.02501376380538,-5.40890340641198e-05,12
3,-0.0407641288593832,-0.000116364777801081,12
4,-0.0598950467174946,-0.000179003305257552,12
5,-0.0799872053915451,-0.000242008015518103,12
6,-0.100520131038836,-0.000305052017631091,12
7,-0.1213448010865,-0.000367693950237058,12
1,-0.0134682304463258,-0.000104621313772757,13
2,-0.0157758436737869,-0.000314606436030207,13
3,-0.0227976863776959,-0.000522220925272432,13
4,-0.031185217183828,-0.000724348739272962,13
5,-0.0398729738566508,-0.000918950576183963,13
6,-0.0487402968868178,-0.00110943244122508,13
7,-0.0578301035153091,-0.00129770113688998,13
1,-0.00163607926093015,1.62196923447766e-06,13
2,-0.00145240392024864,1.56231021763986e-06,13
3,-0.00177563685653345,1.41961484345643e-06,13
4,-0.0023633011011354,1.07326402076779e-06,13
5,-0.00305577756574915,4.11371129160898e-07,13
6,-0.0038121670337004,-5.70374592001599e-07,13
7,-0.00462942519780317,-1.73897729105477e-06,13
1,-3.44066480099822,-0.57021746990629,13
2,-3.70618369770984,-1.36081253030355,13
3,-4.56931639514435,-2.1404826165732,13
4,-5.83390133754592,-2.90801135633286,13
5,-7.30119370076879,-3.66588445989665,13
6,-8.92047687642229,-4.4156400882258,13
7,-10.7029497966436,-5.16016243024798,13
1,-0.00632225835471277,2.04852768037611e-05,13
2,-0.00759704178564738,3.91141720998967e-05,13
3,-0.010425471448899,5.7274454966727e-05,13
4,-0.0137221109944003,7.4698910642379e-05,13
5,-0.0171409521748625,9.13690118204968e-05,13
6,-0.0205869290920521,0.000107133590096176,13
7,-0.0240364723700924,0.000121758058039489,13
1,-1.487325531557,-0.590269077323917,13
2,-1.44534134108893,-0.78661334921622,13
3,-1.47946637016875,-0.972764489028977,13
4,-1.53019411230585,-1.13304547836041,13
5,-1.56547508486329,-1.25278520750554,13
6,-1.71283111280133,-1.36595211475458,13
7,-2.02156181139929,-1.47017703072205,13
1,-0.301104584696383,0.0195697832654176,13
2,-0.322933859374598,-0.0726466511235375,13
3,-0.381581964297329,-0.165549390214841,13
4,-0.474945555291008,-0.260117093426004,13
5,-0.599513187609644,-0.357525987480651,13
6,-0.754387490048027,-0.457188547840622,13
7,-0.93289483928819,-0.55521894822741,13
1,-3.76612937543825,-0.739359298347779,13
2,-3.49567586896992,-0.9511301533865,13
3,-3.24223185913934,-1.1537223812436,13
4,-2.96795884718248,-1.3404082452853,13
5,-2.68489290246545,-1.50365816838906,13
6,-2.68699474455953,-1.66870302858522,13
7,-3.14026979221709,-1.82517050894693,13
1,-0.185626622458999,-0.0131205677813302,13
2,-0.125757155986713,0.0103094739629879,13
3,-0.153078968736012,0.0338637534415911,13
4,-0.220956983140828,0.057712242261641,13
5,-0.301025226403378,0.0817973997006072,13
6,-0.384448504663491,0.105291876781116,13
7,-0.4697926488424,0.128079189881638,13
1,-0.00235818732039119,-1.35203498174974e-06,13
2,-0.00229353440888609,-4.54798732363315e-06,13
3,-0.0030487037396828,-7.70932847427019e-06,13
4,-0.00413942197182175,-1.07894630660965e-05,13
5,-0.0053363439989851,-1.37376956823587e-05,13
6,-0.00658916666253249,-1.65770650903951e-05,13
7,-0.00790987708538484,-1.94395412655979e-05,13
1,-0.00537122918214335,2.41384608301587e-07,13
2,-0.00802985042926393,-5.85343554604378e-06,13
3,-0.0144560568779061,-1.19513910936675e-05,13
4,-0.0214432437636398,-1.80458567635711e-05,13
5,-0.028539339979851,-2.41124306006313e-05,13
6,-0.0356491350448415,-3.01265092952363e-05,13
7,-0.0427792576897354,-3.61001154223217e-05,13
1,-0.300518923145412,0.127794958855155,13
2,-0.172331569449708,0.178424031529822,13
3,-0.132850930933281,0.227926760789283,13
4,-0.163860003442452,0.273037685983349,13
5,-0.236210450086705,0.311476087984623,13
6,-0.337018834538909,0.341373058148335,13
7,-0.46085710021845,0.36542633498506,13
1,-0.00478334033319039,-1.61547938990481e-05,13
2,-0.00433027826709026,-1.59518186748642e-05,13
3,-0.00510322074348664,-1.54222548633953e-05,13
4,-0.00656169222905703,-1.42594509338068e-05,13
5,-0.008322889168666,-1.24758858501828e-05,13
6,-0.0102696499906245,-1.03828644042459e-05,13
7,-0.0123922993949297,-9.06203477901713e-06,13
1,-0.976393188058806,0.288221587274203,13
2,-0.810115668426986,0.0540271453712764,13
3,-0.947010458307349,-0.18887740158005,13
4,-1.51649128145844,-0.448175582258124,13
5,-2.35689509022769,-0.72765618974791,13
6,-3.27822334662398,-1.00817727114356,13
7,-4.23739957361781,-1.28842630952812,13
1,-0.00907405196303592,-5.1837147827527e-06,13
2,-0.00838184000501291,6.87795062193075e-06,13
3,-0.0131002418974903,1.90139651552457e-05,13
4,-0.0195072296323902,3.11829861852075e-05,13
5,-0.0262942745399586,4.31906547984084e-05,13
6,-0.0331171457558079,5.47445689003112e-05,13
7,-0.0400330405285744,6.60726342713858e-05,13
1,-0.00183217528180418,-2.40467041123793e-06,13
2,-0.00246756806876676,-6.07387937989756e-06,13
3,-0.00364560999741001,-9.68925308519886e-06,13
4,-0.00494441896200088,-1.31932316760341e-05,13
5,-0.00625261543070119,-1.65493911703507e-05,13
6,-0.00756084126299207,-1.979675625563e-05,13
7,-0.00888808067160631,-2.30035475796697e-05,13
1,-5.89544733255668,-2.72797663607473,13
2,-5.1803730738714,-2.8426306884533,13
3,-4.66676638472494,-2.90548130063696,13
4,-4.19614471594114,-2.89024691681626,13
5,-3.77356630587878,-2.79906776655932,13
6,-3.79331283850269,-2.70178450914648,13
7,-4.45267083306772,-2.65296216310028,13
1,-2.69920247522519,2.13402547185075,13
2,-1.94477604762299,1.68162452335563,13
3,-1.28635437304719,1.19350925062374,13
4,-0.818041379842611,0.675325099836831,13
5,-0.688214878098364,0.123683052410924,13
6,-1.27877463912045,-0.412118181317408,13
7,-2.35700507136514,-0.912884893011142,13
1,-0.0164635969117023,3.906931897113e-06,13
2,-0.0166078217566161,7.12522295498452e-05,13
3,-0.0237520394040509,0.000138368576413139,13
4,-0.0332908514667954,0.000204678025581551,13
5,-0.0434163023266684,0.000268630139243165,13
6,-0.0536377749976702,0.000328545975748273,13
7,-0.0641209748091703,0.000386775364382252,13
1,-0.533138818118213,0.0801439826188153,13
2,-0.39613225226601,-0.0290299024984768,13
3,-0.651000437818768,-0.138967024245364,13
4,-1.09973486772608,-0.246537441170542,13
5,-1.57040014732978,-0.350564786578756,13
6,-2.04633785364869,-0.452703393234237,13
7,-2.52821525882226,-0.553760282355967,13
1,-2.51758956829888,-0.651785818262574,13
2,-2.30695962076391,-0.779678444702713,13
3,-2.14770487575717,-0.888131437886306,13
4,-1.9539166316344,-0.951813163169173,13
5,-1.68796399720087,-0.94739069146928,13
6,-1.52481926806382,-0.848746498915909,13
7,-2.02118846966679,-0.647655548468653,13
1,-0.298139122399733,0.07509780670157,13
2,-0.214043458052926,0.102924897262006,13
3,-0.174126999984427,0.129856372359908,13
4,-0.176010089272394,0.156337287255049,13
5,-0.208167402268205,0.184409204554653,13
6,-0.258776976467121,0.214414997236624,13
7,-0.324131959344503,0.243863338135409,13
1,-6.77191269693298,0.0299043497847231,13
2,-19.4619656839939,0.086029820644673,13
3,-32.0949830030613,0.141880480750578,13
4,-45.1718034741532,0.199690156779284,13
5,-59.0217203126583,0.260916736896435,13
6,-73.2962075513122,0.324019819382571,13
7,-87.5592070227623,0.387071649986766,13
1,-0.164443894402388,-0.00812614182014348,13
2,-0.103147417373767,0.0291040833868728,13
3,-0.0997075017286427,0.0662078335668448,13
4,-0.124821142097697,0.102869949420884,13
5,-0.159147276514917,0.138996520844248,13
6,-0.199283352501019,0.175224140538692,13
7,-0.244820382525458,0.21156640733803,13
1,-0.264588233690756,-0.00922923299089451,13
2,-0.275131292480858,-0.0548232210017563,13
3,-0.344454283683545,-0.100767476815482,13
4,-0.450865524438137,-0.147403225843926,13
5,-0.574276465529351,-0.194715724011003,13
6,-0.707208164601652,-0.241965580975302,13
7,-0.849287824259279,-0.288675869591811,13
1,-0.00507570237474983,1.02732178524079e-05,13
2,-0.0044583369908635,5.9251383124348e-06,13
3,-0.0054660899377922,1.17308637470614e-06,13
4,-0.00733871247790987,-4.79107322881589e-06,13
5,-0.00956863930628695,-1.28965670973535e-05,13
6,-0.0120149200515114,-2.2597184816231e-05,13
7,-0.0146426688427048,-3.26190584316599e-05,13
1,-0.00629127322880174,1.54577759490238e-05,13
2,-0.0056905294111868,1.84342788180913e-05,13
3,-0.00696042131883033,2.08502069782845e-05,13
4,-0.0091751760687758,2.16969108750575e-05,13
5,-0.0117551878145273,2.04026685550751e-05,13
6,-0.0145614929894215,1.77334844737587e-05,13
7,-0.0175866583478753,1.44785881177611e-05,13
1,-0.00863298665004286,-1.22759778520276e-06,13
2,-0.00804354953779083,-1.64418897607987e-05,13
3,-0.0105786654993239,-3.17230316486672e-05,13
4,-0.0145174616648538,-4.73315197409008e-05,13
5,-0.0190012372548619,-6.37517627950501e-05,13
6,-0.023822560337448,-8.11430298837124e-05,13
7,-0.0288852776950836,-9.854108531826e-05,13
1,-0.0181481035392369,-0.000162658034541963,13
2,-0.0209772280258105,-0.000218111741225435,13
3,-0.0256884650420511,-0.000266475320880755,13
4,-0.0304702805890796,-0.000299476345428484,13
5,-0.0350258067218016,-0.000318626310296111,13
6,-0.0399304946646979,-0.000334169071394719,13
7,-0.0454265732736219,-0.000350778018706421,13
1,-0.0894958677531309,-4.2336740513349e-07,13
2,-0.0793008962976482,-7.43245940171278e-06,13
3,-0.0978550363317131,-1.4430086808126e-05,13
4,-0.131155085627531,-2.13985792618665e-05,13
5,-0.170051462698792,-2.83024500178364e-05,13
6,-0.212063911618502,-3.51099635036434e-05,13
7,-0.256965917000522,-4.18511939530575e-05,13
1,-0.0463059745308476,-0.000128316659636418,13
2,-0.0453446875932548,-0.000135743476846528,13
3,-0.0505152387359503,-0.000139951756205292,13
4,-0.0589144224157276,-0.000137305358492767,13
5,-0.0687487448563841,-0.000124194597954208,13
6,-0.0798454607707164,-9.84533756955841e-05,13
7,-0.0930345299352805,-6.26528258695913e-05,13
1,-0.270722821432823,-0.0117906017374736,13
2,-0.166479308376052,0.0506608484228543,13
3,-0.134044771561593,0.113393317862141,13
4,-0.145754868812793,0.176691679633371,13
5,-0.176109852357604,0.24050921735574,13
6,-0.217059163509628,0.304350129024213,13
7,-0.269198051077323,0.368689658408096,13
1,-0.0143738453159826,2.74529162034298e-05,13
2,-0.0106254098215522,-1.18636155477247e-06,13
3,-0.0158565880152297,-3.06467181570014e-05,13
4,-0.0251671561149529,-6.18844556949938e-05,13
5,-0.0358066954479005,-9.48621725651577e-05,13
6,-0.0472104263425917,-0.000129464538916935,13
7,-0.0590879250112795,-0.000164878800999801,13
1,-0.00192565939369689,-1.01656320516952e-06,13
2,-0.00176677778274382,1.69874438871176e-06,13
3,-0.00252443218076637,4.42815612089476e-06,13
4,-0.00362820405183354,7.16131107214579e-06,13
5,-0.0048257430542589,9.8504738827998e-06,13
6,-0.00605018235740316,1.24302552038102e-05,13
7,-0.00730281592320909,1.49314851363158e-05,13
1,-0.0394309330973881,-5.90992974647264e-06,13
2,-0.0357930075722432,-4.11934287303239e-05,13
3,-0.0454457620317961,-7.63662169935842e-05,13
4,-0.0614646565001858,-0.000111417534797376,13
5,-0.0798084148588474,-0.000146300432937174,13
6,-0.0994280482144172,-0.000180947862853387,13
7,-0.120235321344332,-0.000215408699343556,13
1,-0.00865350002959629,-1.06255954968049e-05,13
2,-0.00783075225652721,-1.94452166129011e-05,13
3,-0.00974732490180039,-2.80223891824249e-05,13
4,-0.0130207753449748,-3.60747131900041e-05,13
5,-0.0167947404519901,-4.31872026913638e-05,13
6,-0.0208308656706062,-4.870305171778e-05,13
7,-0.0251326721867082,-5.35059086104184e-05,13
1,-0.0107955511870909,3.80288443357912e-05,13
2,-0.0110571655241091,4.63178772980299e-05,13
3,-0.0131268958143163,5.3105473780235e-05,13
4,-0.0160216785511464,5.7798201041237e-05,13
5,-0.0192089442042437,5.97403440050215e-05,13
6,-0.0225492382118129,5.83605516570884e-05,13
7,-0.026170646273648,5.45031374024063e-05,13
1,-0.152255543329952,-0.00095637306261942,13
2,-0.109631866445311,0.0218891121694522,13
3,-0.109942541578664,0.0446793884737216,13
4,-0.13441187692217,0.0672746990111302,13
5,-0.168787773213444,0.0894348744088149,13
6,-0.209106107091319,0.110850388618707,13
7,-0.255327435175628,0.131115231906648,13
1,-0.298995052209357,-0.0268837611122335,13
2,-0.326190081818027,-0.0935179328664684,13
3,-0.394013978766315,-0.159225209675201,13
4,-0.485004449706931,-0.222273959872698,13
5,-0.585428439787119,-0.281828764689794,13
6,-0.698225577406539,-0.339653316455133,13
7,-0.830914684515443,-0.398356740669426,13
1,-0.0504033186296427,-1.18026883653144e-05,13
2,-0.0450861052691264,-2.09109793427587e-05,13
3,-0.0558271169561677,-2.98883181724108e-05,13
4,-0.0747052135774634,-3.8733388783907e-05,13
5,-0.0966771730641931,-4.74783678461321e-05,13
6,-0.12038157296474,-5.61618231578187e-05,13
7,-0.145696526812618,-6.48133344709478e-05,13
1,-5.81515410188646,-2.66937532106293,13
2,-5.11428959131585,-2.78713950508946,13
3,-4.61215104739707,-2.85385803444757,13
4,-4.15792477237391,-2.84438321678441,13
5,-3.76259854133112,-2.76178850376593,13
6,-3.79770018841882,-2.67526978062192,13
7,-4.44447469637432,-2.63845656562567,13
1,-1.40798226008564,-0.234037552784292,13
2,-1.48520118050479,-0.493446037983929,13
3,-1.63999950755532,-0.746881300680522,13
4,-1.82233795812639,-0.986736543557766,13
5,-1.9989566952933,-1.20528621084071,13
6,-2.20299729502299,-1.40147126299651,13
7,-2.51811810385699,-1.58511534561525,13
1,-1.70050403855154,-0.322424415703187,13
2,-0.976638654792972,0.0858358295341688,13
3,-0.361765496389825,0.502716898828229,13
4,0.15633699451414,0.939057819467802,13
5,0.565837657299431,1.40174519595077,13
6,0.837098713110834,1.877414655605,13
7,0.978604936354809,2.34121827749187,13
1,-0.219304927040803,-0.00393034288098848,13
2,-0.444397421210109,-0.0246792724763001,13
3,-0.766355316746475,-0.0453334596309425,13
4,-1.09859259304777,-0.0657699150605562,13
5,-1.42945960630815,-0.0859090161091163,13
6,-1.75857517924334,-0.10582408897855,13
7,-2.08928271799675,-0.125707547941992,13
1,-1.19781478191064,-0.377221566438792,13
2,-2.98676778058563,-2.27806388184546,13
3,-4.92328818062725,-4.01275776811362,13
4,-6.95154749504206,-5.69333351500445,13
5,-9.29225953876926,-7.34442117886176,13
6,-11.9438678029891,-8.95317569300974,13
7,-14.8631318509384,-10.5403699738503,13
1,-3.72606870903265,-0.00846154346366213,13
2,-13.4305732436579,0.0306792225097849,13
3,-30.645903684744,0.0700079714831414,13
4,-48.0736186926952,0.10982080222493,13
5,-65.947290242504,0.150652202945378,13
