triplet_id,drugA,drugB,meddra,type,N,dynamic,fold_change,model_success,injection_success,n_injected,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values,classic_success,log_ior_classic,log_ior_classic_lower90,ior_classic,spline_individuales,nichd_spline,include_sex,include_stage_sex,k_spline,bs_type,select,formula_used
718,21601161,21603356,37522181,positive,1101,decrease,2.48869039361041,TRUE,TRUE,3,185,1101,4,2.31843319243665,1.59408849461137,13896.6391690169,"1,2,3,4,5,6,7","0.0417977472946767,0.16781162302741,0.293597364012309,0.421380811116938,0.555279395117469,0.6966674029174,0.84089160944032","-0.488795695292871,-0.264440817280047,-0.0920111563780037,0.0411915949347756,0.146156428770952,0.219510385061497,0.252306924242052","1.04268357185003,1.18271379361779,1.3412437619272,1.52406454863812,1.74242774257585,2.00705285123398,2.31843319243665",TRUE,"NaN,0.845876771622801,Inf,-Inf,-0.181264482952271,0.211057079567892,1.26907627799315","NaN,-1.46877305088655,NaN,-Inf,-2.08962402154397,-0.531272415707216,-0.0404497769194432","NaN,2.33001981450955,Inf,0,0.83421469395096,1.23498284533676,3.55756484318357",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
719,21603086,21604210,35909625,positive,478,plateau,3.03934823462092,TRUE,TRUE,1,16,478,3,1160.56025145106,235.816995100156,6583.63204094841,"1,2,3,4,5,6,7","-0.173064147615258,1.01667776773371,2.21073632977504,3.41337990635729,4.62597510126326,5.84343196739354,7.05665814289418","-4.55201506524112,-2.53865489898332,-1.13271069512957,-0.193819491379615,0.465177813912145,0.887661960685716,1.01624933977874","0.841083659603096,2.76399685409519,9.12243103823453,30.3677110173542,102.102284624619,344.96120705612,1160.56025145106",TRUE,"NaN,NaN,NaN,NaN,NaN,Inf,Inf","NaN,NaN,NaN,NaN,NaN,NaN,NaN","NaN,NaN,NaN,NaN,NaN,Inf,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
720,21602735,45893488,37522220,positive,16905,inverse_plateau,1.70324976059298,TRUE,TRUE,107,167,16905,2,7539.52293641406,1079.94884336851,122429.181231159,"1,2,3,4,5,6,7","-10.4452377296651,-9.45891316676145,-8.14612414912295,-6.00638370325539,-2.38618759816001,2.9969379250807,8.92791418796769","-28.9263834114547,-22.5922154607989,-17.1305444036958,-11.6562824408223,-5.24526949019723,2.38366267478327,4.61785584901975","2.90864615852079e-05,7.7991308516311e-05,0.000289856626352704,0.00246297895766698,0.0919796797915348,20.0241275723337,7539.52293641406",TRUE,"NaN,NaN,NaN,-Inf,-Inf,2.98091639893517,Inf","NaN,NaN,NaN,-Inf,-Inf,2.35434449822694,NaN","NaN,NaN,NaN,0,0,19.7058668082836,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
721,21604434,21604571,35708208,positive,11653,uniform,3.14638903974218,TRUE,TRUE,55,192,11653,7,11.1911809036661,8.03080100659051,94878.8770046196,"1,2,3,4,5,6,7","1.86504003842226,1.91107730133834,1.93154184726173,1.9596683294843,2.06675827954421,2.29370331232002,2.4151260488081","0.453350230591845,1.00479126169145,1.28938027674609,1.44528780186194,1.63054419006032,1.89788019563122,1.8798411259517","6.45619437665307,6.76036783028319,6.90014100748458,7.09697281812654,7.8991746516797,9.91157545824039,11.1911809036661",TRUE,"NaN,2.73794995199005,4.05333337084195,3.09076706127734,0.767871646819685,2.37081668882431,2.34578864607709","NaN,1.060707987465,1.06963526078894,1.60545867699302,-0.22039497072071,1.86614540598648,1.67934991866754","NaN,15.4552685546875,57.5891032917139,21.9939422083908,2.15517439669014,10.7061322932868,10.4415041325628",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
722,21602737,21605129,36416595,positive,790,increase,1.05246739337842,TRUE,TRUE,4,128,790,3,4.68246689234757,2.03081777421407,10445.6302947856,"1,2,3,4,5,6,7","-0.727143047527223,-0.345690205721,0.0524013133913108,0.466557757337133,0.857244166516817,1.2051579727897,1.54382508480338","-2.77812702303805,-1.86634625390292,-0.958667948550316,-0.176024709837369,0.124961989214394,0.162442620012897,0.0985195689817293","0.48328774975871,0.707731704381704,1.05379856114063,1.59449609327116,2.35665718175391,3.33728623684482,4.68246689234757",TRUE,"Inf,-Inf,-Inf,3.14483439295471,2.09005269685056,-0.386309894116935,2.17749287348195","NaN,-Inf,-Inf,0.911645084035552,0.670001180200859,-2.34034655520114,-0.00581202575026341","Inf,0,0,23.215830449827,8.0853412250972,0.67955990143084,8.82415522903265",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
723,21602732,21604348,35204948,positive,3201,decrease,12.9283019202193,TRUE,TRUE,21,269,3201,4,14.5168624401308,5.04638062869915,34355.5984142905,"1,2,3,4,5,6,7","-0.633635890778355,0.649706326063841,1.89332150269856,2.6753109006564,2.04889548770378,1.07615376528652,0.0276849699633077","-3.61007402989103,-0.88254647580296,1.06648826331388,1.8209062408181,1.52848375523437,0.541510955265526,-1.19688036357707","0.530658871478708,1.914978367193,6.64139148613619,14.5168624401308,7.75932610049045,2.93337537554801,1.02807175991688",TRUE,"NaN,0.819695655454401,0.0888903975612772,3.95244669525171,1.74223847448905,1.11583921738942,-0.03619998042514","NaN,-1.18406302167949,-1.17819909852651,2.83400383126203,0.908669730663248,0.468138053232853,-1.82244047758492","NaN,2.26980892843361,1.09296085858586,52.0625924279216,5.71011106526881,3.05212850401316,0.964447403594869",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
724,21604393,21604431,36718530,positive,1369,plateau,3.31896405063185,TRUE,TRUE,14,110,1369,4,9.21350868504083,4.85908046227528,16483.7457019973,"1,2,3,4,5,6,7","1.86403454330347,2.11679144037845,2.22067074243528,1.86106529809254,1.01875799188045,-0.35839018243225,-1.91893853382934","-0.692202825005793,0.654542477924975,1.2633733213696,1.07965631318742,0.365254264659044,-1.15392569964212,-3.35280685943197","6.44970596730001,8.30444937444022,9.21350868504083,6.43058361227443,2.76975257160826,0.698800362181136,0.146762663082063",TRUE,"NaN,-Inf,2.1066445152343,2.68373129309732,1.23898148156749,-0.356996548015759,-2.87856177263043","NaN,-Inf,0.329901086221384,0.713369986200014,0.253096647158801,-1.85388132720471,-4.70690880166495","NaN,0,8.22061081937977,14.6396162110498,3.45209565053662,0.699774913342415,0.0562155554715905",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
725,21601518,21602735,36416501,positive,2067,inverse_plateau,3.66953132042014,TRUE,TRUE,42,159,2067,5,11.3424079955434,4.59812394369825,23018.4276144122,"1,2,3,4,5,6,7","-0.033128895507363,0.356386648248172,0.753356376136748,1.18252109916943,1.6372753377771,2.06952213486779,2.42854862104355","-1.01565302001509,-0.360506230544967,0.192049597908388,0.70732763413918,1.20738952765263,1.62496141640241,1.8552210149753","0.967413856252523,1.42815963694664,2.12411740258054,3.26258915399163,5.14114253467772,7.92103702589528,11.3424079955434",TRUE,"NaN,0.753170418449065,-Inf,1.56645054905262,0.78890327263575,2.6557316720134,2.04740144536947","NaN,-0.533747999324939,-Inf,-0.48543242697464,-0.262662176311897,2.03131138534733,1.15727850169851","NaN,2.12372244334398,0,4.78961747452161,2.2009812257513,14.2353978920799,7.74774199453779",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
726,21601423,21604229,36211181,positive,581,uniform,1.48253280356268,TRUE,TRUE,2,53,581,1,6.27537483294087,1.07596587646674,7246.80690085695,"1,2,3,4,5,6,7","-3.57806403090693,-3.43664177708802,-3.18415219114527,-2.65567600956978,-1.66432790049156,-0.11059473544667,1.83663321756703","-10.1146998337419,-8.32668838318579,-6.89450527492225,-5.44321317685791,-3.54347068933899,-1.23911070868371,0.245804700448658","0.0279297170179727,0.032172546698689,0.041413341519282,0.070251332036823,0.189317855670177,0.895301509383385,6.27537483294087",TRUE,"NaN,NaN,-Inf,-Inf,-Inf,-0.582210101731657,Inf","NaN,NaN,-Inf,-Inf,-Inf,-1.96183977152592,NaN","NaN,NaN,0,0,0,0.558662300634766,Inf",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
727,21604559,21604749,42889647,positive,4213,increase,1.20512229887148,TRUE,TRUE,1,32,4213,3,69.9641524847329,15.1433402844158,42605.9952240879,"1,2,3,4,5,6,7","-0.858294207841189,-0.200564876564346,0.481074739998192,1.22369100797073,2.07465684915093,3.08272328690128,4.24798300351664","-4.23084650573389,-3.1423874913648,-2.2038148009248,-1.19305628158033,0.125767207356256,1.90955093619224,3.45248235643944","0.42388452487292,0.818268401861037,1.61781219566379,3.39971297170145,7.96181388702391,21.8177375250546,69.9641524847329",TRUE,"NaN,NaN,NaN,NaN,NaN,-Inf,4.6883221425517","NaN,NaN,NaN,NaN,NaN,-Inf,3.6770357231036","NaN,NaN,NaN,NaN,NaN,0,108.670692825288",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
728,21600816,21605129,35306246,positive,348,decrease,1.96409311760825,TRUE,TRUE,6,264,348,0,2.76685077137318,0.909714598580159,4668.00366273758,"1,2,3,4,5,6,7","1.01770976779032,0.4525038514348,-0.105186422955116,-0.660919233361448,-1.19464778117763,-1.67936381368589,-2.09499242359924","-2.97024443024987,-2.50823013825011,-2.13289930274578,-1.84591930244289,-1.7939793524817,-2.24324313031808,-2.90919110462353","2.76685077137318,1.57224392639949,0.900156697071952,0.516376445802328,0.302810590991055,0.186492582336124,0.123071176086988",TRUE,"Inf,-Inf,Inf,Inf,-1.46274937681273,-2.02043477498561,-1.53063860067003","NaN,-Inf,NaN,NaN,-2.5620126446021,-2.7893451588175,-2.65661616579674","Inf,0,Inf,Inf,0.231598646642537,0.132597802338268,0.216397431637171",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
729,21604571,21604857,37622449,positive,3116,plateau,1.60926893788079,TRUE,TRUE,5,75,3116,4,5.50944195033435,3.04306948638834,33615.511813722,"1,2,3,4,5,6,7","0.150052416403046,0.451686674805947,0.748216580542946,1.03118896512958,1.28789843148417,1.50771600698521,1.70646333860456","-0.997835515476053,-0.473618371167615,-0.0372093597154968,0.341673137596985,0.679428553174187,0.917751844884531,0.944108643894648","1.16189514349631,1.57095965021968,2.11322788224118,2.80439818493375,3.62516002255046,4.51640357094267,5.50944195033435",TRUE,"NaN,NaN,NaN,-0.331881018863189,1.98191752195922,1.61561380777226,0.987987183058458","NaN,NaN,NaN,-2.45094255931036,0.734536003382088,0.847559743362184,-0.865324747155013","NaN,NaN,NaN,0.717572695390524,7.2566444277813,5.03097502750152,2.68582295803054",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
730,21600494,21602730,35809054,positive,10439,inverse_plateau,1.03982144035399,TRUE,TRUE,14,53,10439,4,5.28763348662107,2.40034422511708,86606.2017120031,"1,2,3,4,5,6,7","-0.231177588518825,0.0522308589852991,0.34187206348771,0.645493906610446,0.970044409911249,1.31237549068575,1.66537078975039","-1.25468749485031,-0.738244855380769,-0.287604883455708,0.111745084324713,0.440372434716921,0.636865357076721,0.70041692710202","0.793598519534748,1.05361895184087,1.40758020509194,1.90692864138019,2.63806161283484,3.71498815851593,5.28763348662107",TRUE,"NaN,-Inf,-0.00582301932988072,-Inf,1.07047285856549,1.17208441076488,3.38077095864458","NaN,-Inf,-2.3192102496685,-Inf,-0.12420663502023,0.356891135919124,0.883777759587796","NaN,0,0.994193901587636,0,2.91675838812905,3.22871559894001,29.3934234940796",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
731,21600083,21600303,37219907,positive,3876,uniform,1.07464153456737,TRUE,TRUE,9,121,3876,4,3.92769044008536,2.27711835321431,39822.4534388059,"1,2,3,4,5,6,7","0.154201427105838,0.336746930918382,0.525439359953545,0.723088200453284,0.932216987479187,1.14832390054637,1.36805157885442","-0.698751639946279,-0.327404352133654,-0.0214266207307841,0.230392562593138,0.435640662968485,0.580542105615498,0.648059667408037","1.16672587332729,1.40038462484074,1.69120173148478,2.06078751885491,2.54013438593471,3.1529038979724,3.92769044008536",TRUE,"0.880710231944738,-Inf,2.61945964399614,-Inf,1.01734842682783,0.889812801224719,1.98113375552752","-1.89151531537995,-Inf,0.257004738847466,-Inf,0.102226317762846,0.118478449752261,0.651411490026176","2.41261261261261,0,13.7283034093202,0,2.76585117546073,2.43467384066643,7.25095914173124",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
732,21603210,21603967,35708093,positive,5800,increase,3.14663958538297,TRUE,TRUE,20,47,5800,4,99.8880472611381,26.0702840769577,55381.4014339799,"1,2,3,4,5,6,7","-0.355676320491373,0.471157624013101,1.30554224409818,2.15398640650533,3.01858287106801,3.86136702973779,4.60405003146058","-2.61560816315914,-1.24380152961503,-0.0341808339751244,1.07096320849987,2.0938139755287,2.91857909426399,3.3820316075622","0.700699385566443,1.60184745740085,3.68968926359317,8.61914943613902,20.4622734480408,47.5302822868256,99.8880472611381",TRUE,"NaN,NaN,NaN,-Inf,-Inf,4.29347215667973,3.87210065226666","NaN,NaN,NaN,-Inf,-Inf,3.07299790478698,2.4524540027162","NaN,NaN,NaN,0,0,73.220259857336,48.0432022155572",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
733,21602823,21604422,35809054,positive,10428,decrease,1.38435032591224,TRUE,TRUE,3,45,10428,5,6.60932437853961,3.46018093088769,86536.9877375037,"1,2,3,4,5,6,7","0.169454770225193,0.498761840447497,0.822466690506614,1.13128815183236,1.41422251252243,1.66611327045371,1.88848143661835","-1.0280851874707,-0.433275507138282,0.0707001045096963,0.501357407388024,0.850462311450887,1.04677255349697,1.03582569290151","1.18465876397224,1.64668115396504,2.27610737110855,3.0996467451867,4.1132871931528,5.29156091028887,6.60932437853961",TRUE,"NaN,NaN,NaN,1.68070341038038,2.0670689937642,2.1021261626895,0.57270144757855","NaN,NaN,NaN,0.131235150717852,1.25362427823866,1.06286002145186,-1.30821172852085","NaN,NaN,NaN,5.36933148660128,7.90162941891592,8.18355098930259,1.77305039023858",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
734,21604122,21604436,35204981,positive,286,plateau,4.23835839562699,TRUE,TRUE,0,17,286,4,9891.7634616651,1788.48812325261,4294.76790431173,"1,2,3,4,5,6,7","-0.188422039644721,1.36670055886189,2.92621886235898,4.49379595833865,6.06869922930248,7.64140464777108,9.19945771627141","-5.52228084661969,-2.79632708486694,-0.370328725003843,1.9492983678375,4.31223596978626,6.30261457432848,6.82118947073126","0.828265072761023,3.92238763468095,18.6569524539857,89.4603900763256,432.118229112649,2082.66717675277,9891.7634616651",TRUE,"NaN,NaN,NaN,NaN,NaN,Inf,NaN","NaN,NaN,NaN,NaN,NaN,NaN,NaN","NaN,NaN,NaN,NaN,NaN,Inf,NaN",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
735,21600098,21604436,35708208,positive,11628,inverse_plateau,2.31878454853457,TRUE,TRUE,30,122,11628,6,106.969535142494,27.3482514716155,94761.3328870659,"1,2,3,4,5,6,7","4.67254407562751,2.70507622737108,0.930886556577569,0.28643915181762,0.987063925780312,2.71829690709186,3.86716159377021","2.11904767990656,1.85729191416294,0.0016788275028804,-0.648542879478774,0.290406783210614,2.15915679257269,2.49083211622384","106.969535142494,14.9554566622216,2.53675715973461,1.33167713529569,2.68334439678764,15.154490748758,47.806499056017",TRUE,"NaN,3.15857242329405,-0.396112497537358,1.02367227039274,0.329675391731293,2.65937225240462,3.588188472044","NaN,2.20502009171441,-2.20288777932207,-0.328228815022335,-0.729902824595272,2.03914646474494,2.09013005934174","NaN,23.5369711020949,0.672930988599993,2.78339740695549,1.39051668198337,14.2873174538319,36.168496302571",TRUE,TRUE,TRUE,FALSE,7,cs,FALSE,"ea_ocurrio ~ s(nichd_num, k = 7, bs = 'cs', by = droga_a) + s(nichd_num, k = 7, bs = 'cs', by = droga_b) + s(nichd_num, k = 7, bs = 'cs') + s(nichd_num, k = 7, bs = 'cs', by = droga_ab) + sex"
