triplet_id,drugA,drugB,meddra,type,N,model_success,n_coadmin,n_events,n_stages_significant,max_ior,mean_ior,model_aic,stage,log_ior,log_ior_lower90,ior_values,classic_success,log_ior_classic,log_ior_classic_lower90,ior_classic
2680,21604434,21604655,36919236,negative,11,TRUE,45,2762,1,12.6403940572591,1.8773950277967,28594.7953230758,"1,2,3,4,5,6,7","-4.74863167934693,-4.83847949132471,-4.7715838050385,-4.30684166161072,-3.12698182973529,-0.869894952037984,2.53689756364884","-17.800869622907,-14.9372384788269,-12.8007560417123,-10.6999351559731,-7.8069949062093,-3.48484798899691,1.78928441852087","0.00866354159933711,0.00791908594085278,0.0084669595217701,0.0134760443607351,0.0438499443293321,0.418995561565733,12.6403940572591",TRUE,|||||-Inf|2.51209525959471,|||||-Inf|1.56588767184087,|||||0|12.3307391121714
2681,21603718,21603749,37320212,negative,11,TRUE,1036,6233,0,0.999807922175687,0.998504220989595,58717.9437369438,"1,2,3,4,5,6,7","-0.000192096273620379,-0.000634662179849421,-0.00107307982685434,-0.00150498439684998,-0.00193351724628421,-0.00235872413159921,-0.00278383520818259","-0.0208805411340129,-0.0189346129504964,-0.0235982223625092,-0.031666892931732,-0.0410320660134848,-0.0511191165529212,-0.0618783339837042","0.999807922175687,0.999365539175592,0.998927495717416,0.998496147524255,0.99806835079403,0.997644055472296,0.997220036067886",TRUE,|-0.0769987085867483|-Inf|0.0357977295187502|-2.18412630527305|-0.297326947742859|,|-2.53753077418769|-Inf|-1.22309491055693|-4.04034823265197|-1.61567212506966|,|0.925891049313694|0|1.03644618281906|0.112576047799103|0.742801115508706|
2682,21601518,21601785,37019318,negative,12,TRUE,164,1301,0,1.00220787764286,1.00157575188346,16089.1852986371,"1,2,3,4,5,6,7","0.000802717720708834,0.00108836084366537,0.00136795497945652,0.00163708127537543,0.00186975660375222,0.00204947186064519,0.00220544386267996","-0.0525602649493159,-0.0569471450165304,-0.0709657470195118,-0.0891965014632379,-0.10847890869941,-0.127822298590817,-0.148084360732797","1.0008030399848,1.00108895332325,1.00136889105666,1.00163842202447,1.00187150568858,1.00205157346358,1.00220787764286",TRUE,Inf|Inf||-0.993201381214057|Inf|-1.1301200605758|,|||-3.48159187738611||-3.52110034242614|,Inf|Inf||0.370389034468857|Inf|0.322994475191578|
2683,21603967,21604348,42889647,negative,21,TRUE,593,4212,0,1.3995358912648,0.702070770678121,42098.4609631879,"1,2,3,4,5,6,7","0.336140675421444,0.0818508694023166,-0.183879949086862,-0.47813236436465,-0.810396271246625,-1.16511678962578,-1.50904211045777","-0.896935983212605,-0.971500673386488,-1.0962345603973,-1.22271081678801,-1.33779361250398,-1.56679137758302,-2.05937503690688","1.3995358912648,1.0852939472255,0.832035684474855,0.619940133569077,0.444681816686086,0.311886234828877,0.221121686697646",TRUE,-Inf||1.72915911742572|2.11799035290552|2.18977005897465|-2.01703830292414|-1.32470366184898,-Inf||-0.652214776275593|0.0387611293963879|0.670298282517369|-2.80084550653944|-1.94166743639268,0||5.63591277449702|8.31441165358297|8.93315877883055|0.133048932761573|0.265881738318428
2684,21603732,21603929,36416501,negative,23,TRUE,1190,2025,0,1.00096492928786,1.00042002257561,23115.5164859728,"1,2,3,4,5,6,7","-0.000115982842894269,5.70811063549392e-05,0.000232800120240295,0.000414017134030331,0.000600726815020103,0.000785975804376449,0.000964464042858104","-0.0163413590170564,-0.0134764000602382,-0.0205413147849939,-0.0313058655344746,-0.0432032100751745,-0.0554389288892481,-0.0676997658950309","0.999884023882856,1.00005708273551,1.00023282722029,1.00041410285095,1.00060090728751,1.0007862847643,1.00096492928786",TRUE,||-Inf|0.694427163541845|-1.0495794158365|1.4372525735909|-0.69347027364913,||-Inf|-1.70292850007667|-1.97769666807923|0.159474973784546|-2.69790091169681,||0|2.00256160501948|0.350084958341409|4.20911568091424|0.499838479549883
2685,21601431,21602732,35809327,negative,20,TRUE,300,13250,0,1.04773569429952,0.573064122618389,104624.731373434,"1,2,3,4,5,6,7","0.0466313539951764,-0.195713124262991,-0.438321891245758,-0.678615764956026,-0.910106133290542,-1.12877146508304,-1.33515887080008","-0.598462961299331,-0.673155062557909,-0.829137826088801,-1.06111280453923,-1.34515295381089,-1.67133094459757,-2.04450122024992","1.04773569429952,0.822248083871929,0.645118091565929,0.507318754950422,0.402481505080208,0.323430357933699,0.263116370627018",TRUE,|-0.241040811474947|0.0852591362995922|-1.26379180288465|-0.703010495771651|-1.69638719736265|-0.101915854026623,|-1.42225463080861|-1.32175663675142|-2.32968038630613|-1.46955705178259|-2.58263035936968|-1.44932990650691,|0.785809555686929|1.08899922936808|0.282580502924979|0.495092583874967|0.183344717231286|0.90310554116655
2686,21604433,21604590,35204966,negative,12,TRUE,31,1970,3,19.9453233809779,6.00464559590941,22967.6458628121,"1,2,3,4,5,6,7","-0.359077002317235,0.117462690020901,0.605060629370501,1.11932006584908,1.67913576019847,2.30350271632389,2.99299469886233","-2.30731428007295,-1.49744268291098,-0.803371841942306,-0.121382298849041,0.652625572486282,1.53011170637491,2.18902443444681","0.698320576978624,1.12463966887841,1.83136323992026,3.06277101254913,5.36092084731214,10.0091804447494,19.9453233809779",TRUE,|||||-Inf|2.91843867074708,|||||-Inf|1.8657655720669,|||||0|18.5123609929949
2687,21602735,21603448,35809054,negative,26,TRUE,318,10425,0,0.975676121333776,0.805718320872732,86419.6146596845,"1,2,3,4,5,6,7","-0.0246245905368037,-0.0939951937638051,-0.162689265484001,-0.229812291409718,-0.293905068897979,-0.354324290831396,-0.411685867820421","-0.322325136523836,-0.356783897589935,-0.434768194200103,-0.537228872590013,-0.646708611637621,-0.759916167507952,-0.882839983608074","0.975676121333776,0.91028713728524,0.849855226742105,0.79468275728417,0.745347244720222,0.701647392640885,0.662532366102726",TRUE,|-Inf|0.62866831818184|-Inf|-0.742070872948936|-0.730030596616341|0.352879282383878,|-Inf|-1.29954655729805|-Inf|-1.44627674862888|-1.286824854095|-0.404734185345446,|0|1.87511186351078|0|0.476126895569018|0.481894245531289|1.42315933266152
2688,21600493,21602737,36718500,negative,11,TRUE,341,495,0,2.47344819635947,1.71830439679807,7089.16388596673,"1,2,3,4,5,6,7","0.0810378365772877,0.228451443278462,0.373455066047129,0.512882149405869,0.647247308243355,0.779554182306893,0.905613208009455","-0.623371655821639,-0.42323751920991,-0.318450493559458,-0.264900299577481,-0.237823910086711,-0.238784622675976,-0.270107885905241","1.0844119262262,1.25665250472469,1.45274528448873,1.67009773623181,1.91027518623504,2.18049994332054,2.47344819635947",TRUE,||1.36349732786515|0.223239324925629||1.1197882433108|-Inf,||-1.66219144823492|-1.65493181674085||0.134709105838016|-Inf,||3.90984342275855|1.25011972274732||3.06420526862458|0
2689,21601390,21601394,37522220,negative,48,TRUE,627,16798,0,1.00144186442162,0.789700100894271,122756.515228758,"1,2,3,4,5,6,7","0.00144082593323391,-0.0814004002309399,-0.164876020106016,-0.249762242193836,-0.335062981519609,-0.419264412598514,-0.502814181331825","-0.299416090657243,-0.321498184732558,-0.387873254375638,-0.493283096036421,-0.623611467334696,-0.771320063560312,-0.939134699798705","1.00144186442162,0.921824518790922,0.847998832376221,0.778985971051098,0.715293034691573,0.657530312981839,0.604826171946624",TRUE,|-1.67789611321836|0.274891591787412|0.0729643794810109|-0.402927994005419|-0.493125417065304|-0.941807978712788,|-3.68883681891787|-1.17613431862444|-0.868454420510867|-1.1600475720435|-0.898853370295512|-2.05932257541504,|0.186766498550715|1.31638795986622|1.07569221951713|0.668360223533557|0.610714670220907|0.389922226602582
2690,21600747,21601129,36818729,negative,17,TRUE,40,797,1,12.8567251369185,2.96833292534516,6504.93586682558,"1,2,3,4,5,6,7","2.55386703139638,1.53514346772839,0.600178857282799,-0.231608633357418,-0.976121584140982,-1.66359047545473,-2.32600128205241","1.79174059696376,-0.314866025539733,-2.90936773367051,-5.38093660029598,-7.76958280365132,-10.1558505934929,-12.6156915992346","12.8567251369185,4.6419914581529,1.82244472875455,0.79325651670356,0.376769537757375,0.18945751488464,0.0976855842446087",TRUE,2.87127481656681||||||,1.92262916450685||||||,17.6595165003837||||||
2691,21602485,21602978,35909449,negative,32,TRUE,248,357,4,1.932978405813,1.43244830677641,2623.18795456829,"1,2,3,4,5,6,7","0.00118333995673936,0.114227763532625,0.227100104555849,0.339309499174053,0.449807649149452,0.556768559075767,0.659062028830633","-0.403656984763946,-0.218446751389799,-0.079200906005318,0.0280005582818311,0.117421133916019,0.188839651993133,0.229520189202819","1.00118404037972,1.12100742041972,1.25495548841436,1.40397780794828,1.56801054831838,1.7450244361414,1.932978405813",TRUE,|||||Inf|,||||||,|||||Inf|
2692,21604422,21604436,36211462,negative,14,TRUE,1007,3925,0,0.941016835622657,0.840651084269701,40478.6586532819,"1,2,3,4,5,6,7","-0.0607942483531296,-0.100991393410098,-0.139998078770176,-0.177518746422406,-0.214381131741978,-0.251722083090577,-0.28982674546366","-0.452266047842288,-0.524931936456152,-0.628377930662501,-0.74309117519377,-0.865282227615276,-0.998788327237248,-1.14519630090846","0.941016835622657,0.903940812700256,0.86935990563738,0.83734530195989,0.807040737557146,0.777460777543536,0.748393218867039",TRUE,|-0.454531476674579|-Inf|-1.16335926630463|0.719904242773094|0.219140893944792|-1.0990700982588,|-2.14597916313714|-Inf|-2.52632801974261|-0.327879639074467|-0.763808583224979|-2.38645618172691,|0.634745291265994|0|0.312434864133311|2.05423649323548|1.24500667823292|0.33318076506271
2693,21601435,21602732,36718132,negative,10,TRUE,328,9281,0,1.00029477410004,1.00014383171842,78280.7675795115,"1,2,3,4,5,6,7","-8.12964732688215e-06,4.24348157430643e-05,9.31484931845361e-05,0.000144064404913991,0.000195010987585231,0.000245454082933971,0.000294730662689258","-0.00847694717058757,-0.00862478022335707,-0.0132618396711323,-0.0192505330251377,-0.0256166818364459,-0.0321289384205066,-0.0387151547930841","0.999991870385719,1.00004243571611,1.00009315283164,1.00014407478269,1.00019503000346,1.00024548420925,1.00029477410004",TRUE,|||0.0222485922489027|0.229427907249385|0.542271287040855|-Inf,|||-1.81540293842671|-1.02594130021437|-0.177142202192022|-Inf,|||1.02249793794073|1.25788017991227|1.71990883590669|0
2694,21602735,21603929,36718530,negative,20,TRUE,1845,1355,5,12.5591420051608,5.06691624968097,16923.3049749726,"1,2,3,4,5,6,7","0.042938125412463,0.469682473931009,0.893845120238273,1.31144231473617,1.7270530225681,2.13839684466076,2.53044884701568","-1.21584927270546,-0.528600581090193,0.0530789473150516,0.563226988758026,1.02520494972213,1.39948752042837,1.61091251833203","1.04387330362225,1.59948623400019,2.44451104232452,3.71152303794846,5.62405549824179,8.48582262646876,12.5591420051608",TRUE,||Inf|Inf|Inf|2.28080087617948|1.52769033601923,|||||1.34243336985973|-0.200396868110686,||Inf|Inf|Inf|9.7845134562149|4.60752269410083
2695,21600575,21601428,36313436,negative,10,TRUE,74,551,5,32.5801879457458,11.841574780694,7804.04574975201,"1,2,3,4,5,6,7","0.454226334646266,1.0086146898554,1.55008716468643,2.06172530530789,2.54591881068974,3.02857402145313,3.48370437190329","-1.38317473885152,-0.392582300024136,0.409307425868992,1.02829413506916,1.48200502012774,1.78078878418825,1.89785827800475","1.57495442389009,2.74180013938142,4.71188087431049,7.85951818786085,12.7549420809006,20.6677398127685,32.5801879457458",TRUE,||Inf|2.48085432802772|0.916481271472493|3.6839154858025|Inf,|||0.735370161710968|-1.11694975585142|2.08735896995426|,||Inf|11.9514705337924|2.5004763943804|39.8019332727344|Inf
2696,21604417,21604431,36211492,negative,12,TRUE,317,2660,0,1.00018011582919,1.00008142305031,27478.6345032704,"1,2,3,4,5,6,7","-1.14337620011895e-05,1.82092061553618e-05,4.81919723354096e-05,7.89758856356571e-05,0.000111058582268342,0.000144822473012951,0.000180099610276763","-0.00573576952659259,-0.00571609850660022,-0.0103029011472264,-0.0159638310257328,-0.0220428910763624,-0.0284848875439267,-0.0352482479416149","0.999988566303364,1.00001820937194,1.00004819313359,1.00007897900431,1.0001110647495,1.00014483296029,1.00018011582919",TRUE,|||||-0.286430083624419|0.413370321121964,|||||-1.32756281257146|-0.346758864552922,|||||0.750939579669415|1.51190481256368
2697,21603356,21603514,35809079,negative,15,TRUE,421,4322,0,1.13522041071678,1.06411119039203,43960.7449405567,"1,2,3,4,5,6,7","-0.00370848486126008,0.0176975235383088,0.0391960357176719,0.0608701452067422,0.0827309376993943,0.104738096522505,0.126826826544182","-0.141664033924307,-0.135626834421655,-0.222709170283799,-0.331048113782713,-0.445435415227565,-0.563163383034707,-0.683650329149108","0.996298383076219,1.01785505262746,1.03997433578363,1.06276090062949,1.08624950043584,1.11041974947476,1.13522041071678",TRUE,||-Inf|2.02877562675147|0.767984099493228|0.124376205953298|0.34549842746245,||-Inf|-0.0509240333733541|-0.223499125148126|-0.695715000348468|-0.724751892817352,||0|7.60476957990157|2.15541676544025|1.13244182222674|1.41269386963975
2698,21603256,21603312,37522220,negative,11,TRUE,461,16798,0,1.00008164475374,0.999937041313322,122712.636312953,"1,2,3,4,5,6,7","8.16414209849903e-05,3.49930778122953e-05,-1.34926910004829e-05,-6.3282488218519e-05,-0.000112101922185026,-0.000160173707249633,-0.000208341347088137","-0.0155657155816195,-0.0129482520415539,-0.0157056792404772,-0.0215900827629576,-0.0286237422168211,-0.036214687248655,-0.0442814159324015","1.00008164475374,1.00003499369008,0.999986507400025,0.999936719514076,0.999887904361001,0.999839839119874,0.999791680354463",TRUE,|||Inf|Inf|Inf|,||||||,|||Inf|Inf|Inf|
2699,21604571,21604640,788653,negative,11,TRUE,17,82,4,18.843553023501,7.05247526800271,1300.28619734831,"1,2,3,4,5,6,7","0.0497000946636614,0.558176278113558,1.06441802899638,1.56397945378652,2.04920202184598,2.5085159604718,2.93617084072528","-1.83903638696948,-0.991368936507776,-0.344196760224614,0.162002744925042,0.582118822404663,0.897268214315557,1.02910213873699","1.05095586183691,1.74748267010699,2.89915127103241,4.77779648486489,7.76170496344344,12.2866826012333,18.843553023501",TRUE,|||||Inf|,||||||,|||||Inf|
2700,21600098,21602978,35708202,negative,14,TRUE,104,8969,3,2.17526654790254,1.43946817478778,75505.0729488608,"1,2,3,4,5,6,7","-0.0868542924697362,0.0395829798101106,0.168620285797448,0.30389950216824,0.449571135107155,0.608340635078321,0.777151207791703","-0.646076777794886,-0.399172012583501,-0.207725682311292,-0.0695745854200794,0.0154175674429161,0.0387262982383315,0.000452687180857225","0.91681067212012,1.04037682557465,1.18367059704381,1.35513286133184,1.56763973565816,1.83737998388334,2.17526654790254",TRUE,||-Inf|-Inf|-Inf|-0.0642545340433806|2.01871075208663,||-Inf|-Inf|-Inf|-0.804291982073729|1.0743705723999,||0|0|0|0.937766275708446|7.52861242623118
2701,21601129,21601423,35809243,negative,42,TRUE,1421,5249,0,0.990706220842759,0.786719854490217,49405.34706871,"1,2,3,4,5,6,7","-0.00933723578317913,-0.0921364339893298,-0.174691537718646,-0.256557967678844,-0.336908712240718,-0.413427726498493,-0.485202463433925","-0.324220695673567,-0.356220904706434,-0.434151783957979,-0.543254637344277,-0.667061765758184,-0.796888847765443,-0.935608643231607","0.990706220842759,0.911980715889533,0.839716001537778,0.773710143078425,0.7139740140158,0.661379332853344,0.615572553213877",TRUE,|-Inf||0.411113871515121|-1.02225718137383|-0.636143519399543|0.271090199120602,|-Inf||-1.07985227734062|-1.77907362841396|-1.13661842931069|-0.434702713043077,|0||1.50849712163109|0.359781929891635|0.529329843155664|1.31139335157715
2702,21600493,21603929,35104074,negative,24,TRUE,822,2138,0,1.04125812345258,0.795416499874396,24587.4879392519,"1,2,3,4,5,6,7","0.0404297161036107,-0.0510128842387507,-0.143819005417957,-0.240126255811741,-0.341736600411931,-0.448116875680527,-0.554337754832353","-0.322663026621634,-0.331305788866138,-0.403299206654351,-0.540264852868559,-0.728326487149888,-0.955811572063752,-1.20488569294202","1.04125812345258,0.950266426994031,0.866044483233942,0.786528550996785,0.710535334777593,0.638830015975703,0.574452563690139",TRUE,|-Inf|0.549921419477578|0.756341461862659|-0.334792139434124|-1.23575825480662|-0.253900970194027,|-Inf|-1.51888287016331|-0.589847523329648|-1.05624293391093|-2.00977266266754|-1.39212692875132,|0|1.73311682329095|2.13046754826839|0.715486792386507|0.290614319098001|0.77576862245882
2703,21603896,21603897,36315575,negative,11,TRUE,241,985,0,0.894170571789395,0.518072671025477,12690.3651421589,"1,2,3,4,5,6,7","-0.111858725822895,-0.333976440897903,-0.552618285151565,-0.762370497212874,-0.957306313225328,-1.13711962743455,-1.31081608290434","-1.03263792564799,-1.13196876841336,-1.32671883445086,-1.56671829041659,-1.80962761173633,-2.0618501032318,-2.37041570978988","0.894170571789395,0.716070652010089,0.575441167149719,0.46655913797942,0.383925669851828,0.320741547723995,0.269599950673893",TRUE,|||-Inf|-2.4577346851684|-0.835910770624471|-1.34512812206112,|||-Inf|-4.42191973584278|-2.23206378640666|-2.87385343991508,|||0|0.085628707405694|0.433479501196096|0.260506329113924
2704,21600448,21601003,35809076,negative,28,TRUE,619,5973,0,1.14958140932128,1.07713334668597,56172.160807827,"1,2,3,4,5,6,7","0.00448408616239071,0.028113598482034,0.0515906708213958,0.0746017543021944,0.0967105546328337,0.118142285942858,0.139397884219487","-0.150483872331768,-0.200972608694878,-0.316365239390494,-0.442177063897971,-0.565736659742667,-0.687062030779922,-0.809641567120648","1.00449415472055,1.02851251524588,1.05294465332063,1.07745497362348,1.10154149139232,1.12540422917766,1.14958140932128",TRUE,|Inf|-1.2819170314431|2.29737428702991|-0.415911940845498|0.255636541783855|0.221233274255579,||-3.55120389187254|0.291074795300516|-1.26947390604731|-0.658697289149565|-1.0440085611168,|Inf|0.277504804774429|9.94802746734886|0.659738363929042|1.29128331510865|1.24761443294916
2705,21604571,21605129,36416595,negative,18,TRUE,90,786,2,88.8572259074065,16.75254285579,10344.6411309608,"1,2,3,4,5,6,7","4.4870308783327,1.09050499005272,-0.762062735698865,-0.773473187084265,0.0428749718302148,1.06608453065714,3.02329359944023","1.28968916537542,-0.67857471712591,-2.79294689959615,-2.06631263191186,-1.00920330768949,-0.132878215273326,0.912461445920877","88.8572259074065,2.97577643068981,0.466702749023942,0.461407726742098,1.04380738136535,2.90398673947936,20.5588930558231",TRUE,Inf|Inf|-Inf|0.524247370360708|0.356056042429898|-0.162036954276743|4.5150636866558,||-Inf|-1.73445746142151|-0.949057965656032|-2.22761179322186|2.02877260951743,Inf|Inf|0|1.68918703760707|1.42768755710171|0.850409777681288|91.3833857393007
